athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,rounds,comp_name
315,3.0,Anak,VERHOEVEN,,,BEL,9,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  Top\xa0\xa01. [3.50]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '32 ', 'speed_elimination_stages': []}, {'category_round_id': 6000, 'round_name': 'Final', 'score': 'Top', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3060,4.0,Tina Johnsen,HAFSAAS,,,NOR,39,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '40+\xa0\xa09.  |  37+\xa0\xa018. [15.56]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '32+', 'speed_elimination_stages': []}, {'category_round_id': 6000, 'round_name': 'Final', 'score': '37+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1226,5.0,Jessica,PILZ,,,AUT,16,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  Top\xa0\xa01. [3.50]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '37 ', 'speed_elimination_stages': []}, {'category_round_id': 6000, 'round_name': 'Final', 'score': '37 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
466,6.0,Julia,CHANOURDIE,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  44+\xa0\xa07. [5.29]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '31 ', 'speed_elimination_stages': []}, {'category_round_id': 6000, 'round_name': 'Final', 'score': '33+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1161,7.0,Mia,KRAMPL,,,SLO,15,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '40 \xa0\xa014.  |  33+\xa0\xa028. [19.80]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '33+', 'speed_elimination_stages': []}, {'category_round_id': 6000, 'round_name': 'Final', 'score': '32.5 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1486,8.0,Ievgeniia,KAZBEKOVA,,,UKR,18,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '40+\xa0\xa09.  |  43+\xa0\xa010. [10.49]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '36+', 'speed_elimination_stages': []}, {'category_round_id': 6000, 'round_name': 'Final', 'score': '30 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3426,9.0,Anne-sophie,KOLLER,,,SUI,8,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '40+\xa0\xa09.  |  37+\xa0\xa018. [15.56]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '31 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1811,10.0,Brooke,RABOUTOU,,,USA,20,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '39+\xa0\xa015.  |  37+\xa0\xa018. [18.47]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '31 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
530,11.0,Nolwenn,ARC,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '33+\xa0\xa033.  |  40+\xa0\xa012. [20.31]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '31 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1232,12.0,Hannah,SCHUBERT,,,AUT,16,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '40+\xa0\xa09.  |  37+\xa0\xa018. [15.56]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '29 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1122,13.0,Mina,MARKOVIC,,,SLO,15,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '42+\xa0\xa07.  |  Top\xa0\xa01. [4.95]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '28+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1153,14.0,Vita,LUKAN,,,SLO,15,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '40+\xa0\xa09.  |  38 \xa0\xa016. [13.47]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '28+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
467,15.0,Salomé,ROMAIN,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '39 \xa0\xa017.  |  41+\xa0\xa011. [14.07]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '28+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
456,16.0,Mathilde,BECERRA,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34+\xa0\xa026.  |  44+\xa0\xa07. [14.97]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '28+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2267,17.0,Risa,OTA,,,JPN,25,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '39 \xa0\xa017.  |  40+\xa0\xa012. [15.00]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '28+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
4301,18.0,Michelle,HULLIGER,,,SUI,8,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '41+\xa0\xa08.  |  37+\xa0\xa018. [13.27]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '27+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1239,19.0,Julia,FISER,,,AUT,16,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '39+\xa0\xa015.  |  38 \xa0\xa016. [15.99]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '27+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
457,20.0,Nolwen,BERTHIER,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '36+\xa0\xa020.  |  37+\xa0\xa018. [21.24]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '27+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1222,21.0,Katharina,POSCH,,,AUT,16,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '36 \xa0\xa022.  |  37+\xa0\xa018. [22.25]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '27+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
455,22.0,Hélène,JANICOT,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '35+\xa0\xa024.  |  37+\xa0\xa018. [23.22]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '27+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
928,23.0,Laura,ROGORA,,,ITA,13,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  Top\xa0\xa01. [12.27]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '26+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
848,24.0,Jenny,LAVARDA,,,ITA,13,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '35+\xa0\xa024.  |  37+\xa0\xa018. [23.22]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '25+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1753,25.0,Margo,HAYES,,,USA,20,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': 'Top\xa0\xa01.  |  44+\xa0\xa07. [5.29]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '24+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
148,26.0,Luiza,EMELEVA,,,RUS,7,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34 \xa0\xa031.  |  39+\xa0\xa014. [21.00]', 'speed_elimination_stages': []}, {'category_round_id': 5999, 'round_name': 'Semi-Final', 'score': '23+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
4290,27.0,Joanne,BRINKMANN,,,SUI,8,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '36+\xa0\xa020.  |  31+\xa0\xa030. [24.80]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
468,28.0,Kenza,SLAMTI,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  39 \xa0\xa015. [25.40]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2671,29.0,Kajsa,ROSEN,,,SWE,32,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '39 \xa0\xa017.  |  25+\xa0\xa037. [25.98]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3130,30.0,Katherine,CHOONG,,,SUI,8,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34+\xa0\xa026.  |  37 \xa0\xa027. [27.50]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
860,31.0,Claudia,GHISOLFI,,,ITA,13,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '36 \xa0\xa022.  |  25 \xa0\xa039. [29.81]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3984,32.0,Netta,FREDMAN,,,ISR,60,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34 \xa0\xa031.  |  29 \xa0\xa031. [31.25]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
316,33.0,Chloe,CAULIER,,,BEL,9,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '32 \xa0\xa034.  |  33 \xa0\xa029. [31.40]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
575,34.0,Valentine,MANGIN ,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34+\xa0\xa026.  |  25+\xa0\xa037. [32.40]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
321,35.0,Celine,CUYPERS,,,BEL,9,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34+\xa0\xa026.  |  24+\xa0\xa041. [34.29]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1639,36.0,Emilie,PELLERIN,,,CAN,19,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  28+\xa0\xa032. [37.67]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2325,36.0,Homare,TODA,,,JPN,25,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  28+\xa0\xa032. [37.67]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1565,36.0,Alannah,YIP,,,CAN,19,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  28+\xa0\xa032. [37.67]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2019,39.0,Romy,FUCHS,,,GER,6,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '34+\xa0\xa026.  |  19+\xa0\xa051. [37.97]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1577,40.0,Rebecca,FRANGOS,,,CAN,19,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  26+\xa0\xa035. [39.07]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2488,40.0,Lucinda Ann,TURNBULL,,,AUS,28,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  26+\xa0\xa035. [39.07]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
539,42.0,Léa,MARIGO,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '31+\xa0\xa035.  |  23+\xa0\xa044. [39.24]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2490,43.0,Roxy,PERRY,,,AUS,28,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  25 \xa0\xa039. [41.21]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2056,44.0,Jiwon,BAE,,,KOR,21,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  24+\xa0\xa041. [42.50]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1397,44.0,Lenka,SLEZAKOVA,,,CZE,17,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  24+\xa0\xa041. [42.50]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3203,46.0,Jara,SPÄTE,,,SUI,8,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  21 \xa0\xa046. [44.96]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2666,47.0,Katrin,AMANN,,,SWE,32,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  20+\xa0\xa049. [46.14]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
99,48.0,Evgeniya,LAPSHINA,,,RUS,7,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  19+\xa0\xa051. [47.06]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
586,49.0,Léa,DELACQUIS,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  16+\xa0\xa056. [49.07]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1726,50.0,Audrey,SNIEZEK,,,USA,20,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '28+\xa0\xa036.  |  12+\xa0\xa057. [49.51]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3272,51.0,Abdul Rochman,SYARIFAH,,,INA,45,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '25+\xa0\xa053.  |  22+\xa0\xa045. [49.52]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1368,52.0,Gabriela,VRABLIKOVA,,,CZE,17,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '25+\xa0\xa053.  |  21 \xa0\xa046. [50.61]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3110,53.0,Denise,BERTRAM,,,GER,6,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '25+\xa0\xa053.  |  20+\xa0\xa049. [51.94]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1708,54.0,Meagan,MARTIN,,,USA,20,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '23 \xa0\xa058.  |  21 \xa0\xa046. [52.44]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2970,55.0,Yiling,SONG,,,CHN,37,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '26 \xa0\xa052.  |  18+\xa0\xa055. [53.48]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
475,56.0,Marion,TRABER,,,FRA,10,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '25+\xa0\xa053.  |  19 \xa0\xa053. [54.00]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2685,57.0,Nanna,SÖDERIN,,,SWE,32,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '27 \xa0\xa051.  |  9+\xa0\xa059. [55.09]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
3273,58.0,Virgita,NADYA PUTRI,,,INA,45,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '25 \xa0\xa057.  |  19 \xa0\xa053. [55.22]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
4251,59.0,Chiara Maria,CLOSTERMANN,,,GER,6,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '15+\xa0\xa060.  |  10 \xa0\xa058. [59.24]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1401,60.0,Tereza,KUBATOVA,,,CZE,17,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '23 \xa0\xa058.  |  2+\xa0\xa062. [60.47]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
4180,61.0,Panchamaya,TAMANG,,,NEP,67,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '15 \xa0\xa062.  |  9+\xa0\xa059. [60.74]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
2504,62.0,Sarah,MCKENZIE,,,AUS,28,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '15+\xa0\xa060.  |  2+\xa0\xa062. [61.49]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1869,63.0,Jennifer,DE LA TORRE,,,USA,20,"[{'category_round_id': 5998, 'round_name': 'Qualification', 'score': '14+\xa0\xa063.  |  4+\xa0\xa061. [61.99]', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017
1207,1.0,Angela,EITER,,,AUT,16,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '56+', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
306,2.0,Muriel,SARKANY,,,BEL,9,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '46-', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '43-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
1209,3.0,Katharina,SAURWEIN,,,AUT,16,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '48-', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '42-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
4535,4.0,Alexandra,EYER,,,SUI,8,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '42 ', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '39 ', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
848,5.0,Jenny,LAVARDA,,,ITA,13,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': '38-', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '44-', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '26-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
430,6.0,Sandrine,LEVET,,,FRA,10,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '42 ', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '26-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
1122,7.0,Mina,MARKOVIC,,,SLO,15,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '52 ', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '23-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
445,8.0,Charlotte,DURIF,,,FRA,10,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': 'Top', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '42.5-', 'speed_elimination_stages': []}, {'category_round_id': 625, 'round_name': 'Final', 'score': '23-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
4917,9.0,Florence,PINET,,,FRA,10,"[{'category_round_id': 623, 'round_name': 'Qualification', 'score': '37+', 'speed_elimination_stages': []}, {'category_round_id': 624, 'round_name': 'Semi-Final', 'score': '38-', 'speed_elimination_stages': []}]",IFSC Climbing Worldcup (L) - Imst (AUT) 2007
